"Hash","Message","Hashes of parents","Is a merge commit?","List of modified files"
"b47c6e6131eaada6b7514e3f5cbafd2ca3f55592","fix markdown misplaced","991bad0d9f1c6561bdaa6996770bce98452de375","False","README.md"
"640c9d96f68f9d3773400d5211f457ba75c07db8","fix image vertical column alignment","b47c6e6131eaada6b7514e3f5cbafd2ca3f55592","False","assets/css/style.scss"
"02551c0152f3957debd079a6764d62e79c829d8c","minor packaging fixes and bump to 0.4.21","83693a5c039ca0077e5a145ec9d9bdebf9c7367e","False","archivebox.egg-info/PKG-INFO;archivebox.egg-info/requires.txt;archivebox/base32_crockford.py;bin/build.sh;bin/release.sh;docs"
"34a1a6d30dd588b6d840c1e9162809e191f652ba","fix: Update model according to code review","0f13087a0949800a54753880c1dc5d35c95bef05","False","archivebox/core/migrations/0007_archiveresult.py;archivebox/core/models.py;archivebox/themes/default/base.html"
"be7a7f8548d76babb5ed0b4f8bae0109d94d3f76","Fix string checks in schedule

`s` comes through as a `PosixPath`, so both the `' ' in s` & return value, later
used by `join`, complain.","ff6a28a27f31830b7eb676ab9058d91b22eeb988","False","archivebox/main.py"
"1c79d1e99e695bac6aa0c886acc425960741d71e","Merge pull request #547 from mAAdhaTTah/bugfix-string-posixpath

Fix string checks in schedule","ff6a28a27f31830b7eb676ab9058d91b22eeb988;be7a7f8548d76babb5ed0b4f8bae0109d94d3f76","True","archivebox/main.py"
"a1cd8a5217ec4205e86a1bc7b8e51b4bd5b0c938","fix missing amd64 docker builds","e0b08114628e1576e51d410dce4e6f16cf61ffcc","False",".github/workflows/docker.yml"
"b82737cc4dafca49d42edd3cdfd46cf7d5b7c6c1","Fix formatting","1e04fa8108551a699f79706953af2ef581e0676b","False","README.md"
"38b2dec12e3160b2210bc7b5f7e01ddb9d66e82a","fix broken readme link","80814e104b3474f510959e4a7942e51391187c84","False","README.md"
"c2bd71667c970393b1221347dd4f3bd9f97e008a","fix github actions check","1b22f8eeef7e27dee8bcd64562c4700ebffba112","False",".github/workflows/test.yml"
"7f2c834ea361ba5999309381b8dcfbc95b087c2e","fix check_data_folder mypy types","afca9cb3bde9ab575a1c74dbfb8ffcc544668336","False","archivebox/config.py"
"9fc965d3daa93d0871d6029e4807cebd9280ad56","remove broken json download link","46a53eafdb121a2ef353e1a361ae35aced931b60","False","archivebox/themes/legacy/main_index.html"
"7d7ce3a7902f07deb3b6c69c061b2f62d1289d10","fix Snapshot count in column header","9fc965d3daa93d0871d6029e4807cebd9280ad56","False","archivebox/themes/default/core/snapshot_list.html;archivebox/themes/legacy/main_index.html"
"fde65c3b7dbc2cd66ab9299146546533ae8cbdc8","fix public index missing template context","7d7ce3a7902f07deb3b6c69c061b2f62d1289d10","False","archivebox/core/views.py;archivebox/themes/default/base.html;archivebox/themes/legacy/main_index.html"
"7fdea91311dfb96dabb509ebc71a28b4a70956a0","fix static html num_outputs info","fde65c3b7dbc2cd66ab9299146546533ae8cbdc8","False","archivebox/core/views.py;archivebox/index/schema.py"
"bee1f3e2637c6e1a24e5609692682aba10788ef7","fix lint errors","2cec776a591d7f79168ccb9afb0070ea6ff353d3","False","archivebox/index/html.py"
"7f922505f19056ac3258b47a00254725dda2b7a0","add egg-info shortcut to fix pip editable install","28bc8f1777379fed1b5e8ac5fe13c8defcb5cf60","False","archivebox.egg-info"
"89eda16533279662c4be94cdd1937b95376a8729","fix pip editable install","7f922505f19056ac3258b47a00254725dda2b7a0","False","bin/build_pip.sh;pip_dist"
"f9cbce2b388cf5da3f9bcfc9f331a22ed0199b6a","fix setup.py install in github actions","89eda16533279662c4be94cdd1937b95376a8729","False",".github/workflows/test.yml"
"08401b14c196240a5a5a45d908ef5a591af42539","precheck if venv exists instead of soft failing","d32aad5123c25766e0fc1432c545402e922abeea","False","bin/build_pip.sh"
"0a0bf18962c735571133bf3c8d7f75d8033ac795","fix recursive","8074a04a418718018520ba0937c5f31855d0be9c","False",".github/workflows/debian.yml;.github/workflows/docker.yml;.github/workflows/homebrew.yml;.github/workflows/lint.yml;.github/workflows/pip.yml;.github/workflows/test.yml"
"df2ba9cb2383578e23bf50efed1a2687ee23348d","fix python deb setup","cda2f42b46e8f72cafa7e07ad8af494c4ae28a9c","False",".github/workflows/debian.yml"
"75049991feb2232c7cbc6596aaac1c2fb1efd25d","fix upgrade proc in brew","7dfbff9e8034d290ecfb4d0f04822de37d298304","False",".github/workflows/homebrew.yml"
"4d972571d0278e518c7a53c521798a58769dcf2f","Hotfix public page search

No ordering causes warning and fallback to default unfiltered QuerySet","4372cb6eecd32778830c8c531fb7873ac786c0b8","False","archivebox/core/views.py"
"193dde03f0733a28e055429392589c678a903bf5","Merge pull request #559 from jdcaballerov/hotfix-public-search

Hotfix public page search","e4d2ac432db2627cec7cfa5fb02e8b83bb4269bb;4d972571d0278e518c7a53c521798a58769dcf2f","True","archivebox/core/views.py;.github/FUNDING.yml;.github/workflows/docker.yml;.github/workflows/test.yml;.gitignore;Dockerfile;README.md;_config.yml;archivebox.egg-info/PKG-INFO;archivebox.egg-info/SOURCES.txt;archivebox.egg-info/requires.txt;archivebox/base32_crockford.py;archivebox/cli/archivebox_add.py;archivebox/cli/archivebox_list.py;archivebox/cli/archivebox_remove.py;archivebox/config.py;archivebox/core/admin.py;archivebox/core/urls.py;archivebox/core/utils.py;archivebox/index/__init__.py;archivebox/index/json.py;archivebox/logging_util.py;archivebox/main.py;archivebox/themes/default/base.html;archivebox/themes/default/main_index.html;archivebox/themes/legacy/main_index.html;archivebox/util.py;assets/css/style.scss;bin/build.sh;bin/build_deb.sh;bin/build_docker.sh;bin/docker_entrypoint.sh;bin/release.sh;bin/setup.sh;docker-compose.yml;docs;etc/ArchiveBox.conf.default;icon.png;package.json;setup.py;stdeb.cfg;tests/test_add.py;tests/test_remove.py;tests/test_title.py"
"7299b1f5aec7f462ee1cb50fcf912b120a511d43","fix ""inconsisntencies"" typo in error message","193dde03f0733a28e055429392589c678a903bf5","False","archivebox/index/__init__.py"
"8356bbcb972ad0ed13aafa84cb2ec7ad4983c33b","Merge pull request #563 from hawkrives/patch-1

fix ""inconsisntencies"" typo in error message","193dde03f0733a28e055429392589c678a903bf5;7299b1f5aec7f462ee1cb50fcf912b120a511d43","True","archivebox/index/__init__.py"
"69897f612111a026aac44fc3e4cebed4c91c325e","Hotfix public page search

No ordering causes warning and fallback to default unfiltered QuerySet","ed54df499e2e477b5d7b98e0f3479ecba3bfe44a","False","archivebox/core/views.py"
"8ac7a760c92b753f77baae69a52ca76044e520bd","Fix num_links missing in public index","69897f612111a026aac44fc3e4cebed4c91c325e","False","archivebox/core/views.py"
"34cad4fe8dac9f2b4f5b19e56c54167f1a980252","fix: Update function with --index-only flag was not behaving as expected","f46743579700ce490f60ad1271334e0d7622bd19","False","archivebox/main.py"
"fb67d6684c4ba229450767ab8afef2a7b158cd99","fix: Return empty QuerySet instead of list","823df34080a0ac8aa9cc6d4e9d689a3d4cf84309","False","archivebox/search/__init__.py"
"c5b1b91708b9a66eb508b8d22f7686f6711c5747","fix: flush_search_index must be called before removing snapshots","70cc0c1950c4fb4bdc8edbc3f932d9500cf35283","False","archivebox/main.py"
"8484bdb9739a949311fd666eb7c7fe7f5fde6f3d","Fix add search filter to update","c5b1b91708b9a66eb508b8d22f7686f6711c5747","False","archivebox/cli/archivebox_update.py"
"b5862afcf17ce6aaaef9b24ba3a5cff982e76acb","Merge pull request #572 from jdcaballerov/patch-1

Add ripgrep","60f5b94d7412ba91c8432d99362caddec80990a1;d8c6100b131ac3da72b905f683cbd2ab9fa54d4d","True","stdeb.cfg"
"e634b70904c81b0d7eddddb7329dc0ea2f0cc3b6","Merge pull request #574 from jdcaballerov/patch-3

Set info as default logging level for sonic","b5862afcf17ce6aaaef9b24ba3a5cff982e76acb;4f6be55753b4880badd838a6bf1349d24de16692","True","etc/sonic/config.cfg;stdeb.cfg"
"876c269513f7b3ee111de8597ab3ea65bc2f5c3a","Merge pull request #573 from jdcaballerov/patch-2","e634b70904c81b0d7eddddb7329dc0ea2f0cc3b6;14ef5c1536aa45300263adb70e158b4ef5c56542","True","Dockerfile;docker-compose.yml;etc/sonic/config.cfg;stdeb.cfg"
"f6c73f9aeb7b6d8fd519557811430d0e695e0566","fix: Issue with oneshot command","876c269513f7b3ee111de8597ab3ea65bc2f5c3a","False","archivebox/extractors/__init__.py;archivebox/index/schema.py;tests/test_oneshot.py"
"35a5700c7323175434cb2bc82b4e764210c272aa","fix: Move the setup_django command to a place where we already know what the actual subcommand is","f6c73f9aeb7b6d8fd519557811430d0e695e0566","False","archivebox/cli/__init__.py"
"9aac09a5e113371c70eaa6158df8a5c4acecd2c3","feat: Patch setup_django so we can use an inmemory db in specific commands","35a5700c7323175434cb2bc82b4e764210c272aa","False","archivebox/cli/__init__.py;archivebox/config.py;archivebox/core/settings.py;archivebox/index/schema.py;archivebox/main.py;archivebox/search/__init__.py"
"9745a5ac56f516bbdadb3ffaf2686f2017bd5898","fix: Migrations should be silent when running in setup_django","9aac09a5e113371c70eaa6158df8a5c4acecd2c3","False","archivebox/config.py"
"c084e70ea84f24a88a33512a8d9856e36c7d93a5","fix TEMPLATES_DIR location","9fa70b3452836cafb975cb0dbb37b52a74ab68eb","False","archivebox/config.py;archivebox/core/settings.py"
"6623497f187ab9cb847b875f5489403a0b9d51d5","fix MERCURY_PATH in version output when missing","c084e70ea84f24a88a33512a8d9856e36c7d93a5","False","archivebox/config.py"
"e90cf051414022829802033764cc672b1161236f","fix lint errors","e03d17c20873829375596a5f9da7002a5cc5ab93","False","archivebox/index/schema.py;archivebox/main.py;archivebox/search/__init__.py"
"1960ec517cef211f02de5f6f5281d5189d868fe5","ignore utf8 errors in setup.py on windows","6022cbc5f4fd7e9647e10ada269d52762c49f19b","False","setup.py"
"27b266af5f0ce9bcd9f35c0713e994f029a2748c","fix ls a option not available on windows","ec86060a6193bcc56f7b587bcdb352cc28f8ef5a","False",".github/workflows/test.yml"
"023a339cf843aa135c79d7b6a55551aaae921190","fix debian build syntax","27b266af5f0ce9bcd9f35c0713e994f029a2748c","False",".github/workflows/debian.yml"
"2db5e51b54eb2724efbcbb5899ce75522cfd461c","fix windows shutil not able to handle pathlib","93e6d22c1c89895aa8841504ad21e8913b1ff43b","False",".github/workflows/test.yml;archivebox/config.py"
"b76ba443f0cf3252657e4d57754099935aed4069","fix deb_dist","03334ec687052e3fa627074b4ce509c30c733270","False",".github/workflows/debian.yml"
"1c87c2710578df824ea2ee50229897bcfe6181a4","patch migration JSONField as well","081d94d7992f6081a79715794d3141a10ee05f71","False","archivebox/core/migrations/0007_archiveresult.py"
"1a00572138c005fdf9e916852867846ea93ffe0c","fix case expression syntax","491cbe85f087153ec25e88bf8dc097b7a70e9ee3","False",".github/workflows/test.yml"
"1e8ed66a9e8e4f98131e23b39c70a441a3a71758","fix readme syntax","6066d30b62eafbd72c804b881354232081e9a3ee","False","README.md"
"326fe69eead7d5509ae9fa4ed716474536b37847","fix lint error","154d31263b1689e119f1e13ff0071496ec74056e","False","archivebox/search/backends/ripgrep.py"
"6b5c88155591dc25cc93779a7a3cf445003a0f10","Fix search to include filters","45e97ea2788a252233ccf986bd4529abb5149fe0","False","archivebox/core/mixins.py;archivebox/search/__init__.py"
"7bf63d91ff2c4bed58b0037ffa162a59a46d3391","docs: fix simple typo, timstamp -> timestamp

There is a small typo in archivebox/index/__init__.py.

Should read `timestamp` rather than `timstamp`.","c322bc59b63c4c6e32180a9a3c2dd645c6baa55c","False","archivebox/index/__init__.py"
"ad7849d3199e76cca6117afceb055e7f50e59d60","Corrected spelling error in README.md","7bf63d91ff2c4bed58b0037ffa162a59a46d3391","False","README.md"
"c21af37ed4c528d36d1553486350d6a40e6bda44","fix: Give cmd_version a default value in case it is not present","ad7849d3199e76cca6117afceb055e7f50e59d60","False","archivebox/core/migrations/0008_auto_20210104_1458.py;archivebox/core/models.py"
"14d1b3209ee14d4d76228587d88eff0e4bf9d796","fix: Make cmd_version nullable","c21af37ed4c528d36d1553486350d6a40e6bda44","False","archivebox/core/migrations/0008_auto_20210105_1421.py;archivebox/core/models.py"
"922460a2306f7e1687f9a4e1f1fd56543b39bab8","fix release script","82838b0f974cab16d46c77f0bfa4d92dd9eafae3","False","bin/release.sh"
"ff31f536ee20ae27f0cda72e380fb28cf132b38f","fix missing subpackage","b8e4cc33f17c89b40b33cba6dfad750ca08b1f29","False","brew_dist"
"e9e4adfc341b3e3637ce5af33e3f3fc8a6481d6d","fix: wget_output_path failing on some extractors. Add a new condition","31e6fae7c371c9fdbcd396c4dc1e9fe198ca3d2e","False","archivebox/extractors/wget.py"
"6031ffa3b245530d0f0544d52454af5956718ec5","fix: Mercury extractor error was incorrectly initialized","e9e4adfc341b3e3637ce5af33e3f3fc8a6481d6d","False","archivebox/extractors/mercury.py"
"f2a0068c176e874b9f1a8e2338d9a0460162ac8c","Merge pull request #608 from cdvv7788/extractor-bugs","8efb444f552405a44d2979e492c223cf0ef45b3d;6031ffa3b245530d0f0544d52454af5956718ec5","True","archivebox/extractors/mercury.py;archivebox/extractors/wget.py;README.md;archivebox/core/migrations/0008_auto_20210105_1421.py;archivebox/core/models.py;archivebox/index/__init__.py;bin/release.sh;brew_dist;docs;package.json;pip_dist"
"a51096d8569ee23266185cf4cb622684d62b4ada","Remove broken link to ""#screenshots""

The Screenshots section is no longer present. Seems like it was was removed some 2 years ago: https://github.com/ArchiveBox/ArchiveBox/blob/d97fc6b16c70682b5536022fcfd5cbee606c681c/README.md","f7c76adfd87c093e6c0e4074990bf1617a316851","False","README.md"
"8cdf43ec378a0a7928c04b821c6180eccb59c6cd","Fix tag logic","beb0502fb47196e13910405e48da76d84cbcae48","False",".github/workflows/docker.yml"
"8e2270e21b2c13ddd21bda569b459750221da1a7","Merge pull request #610 from mikaelf/patch-1

Docs: Remove broken link to ""#screenshots""","f7c76adfd87c093e6c0e4074990bf1617a316851;a51096d8569ee23266185cf4cb622684d62b4ada","True","README.md"
"b5ce5b35a85aa1fa6c03869811c8dbef383f7f12","fix apt install without update in deb build","40ce95a9e4aa0813a33b42d23fa788f92f033b5d","False",".github/workflows/debian.yml;bin/build_docs.sh"
"a3008c8189d9eb798a8c11f203d6e4700876ea32","fix migration failing due to null cmd_versions in older archives","b5ce5b35a85aa1fa6c03869811c8dbef383f7f12","False","archivebox/core/migrations/0007_archiveresult.py"
"d6854a29ee62d6d5d6b34b6535d26ad8c9e812a9","fix apt install without update in deb build","9e1bf844cf821351eff05fbd83ca1317490df6a0","False",".github/workflows/debian.yml;bin/build_docs.sh"
"b0096c7844c51580b6de29bebe53a64aef0bdbc5","fix migration failing due to null cmd_versions in older archives","d6854a29ee62d6d5d6b34b6535d26ad8c9e812a9","False","archivebox/core/migrations/0007_archiveresult.py"
"22aecedbacf34164e629e6753606add3b8fa2602","fix perms","2c69b012c9cfa70d05fe328c2c72940f99bdba27","False","bin/build_git.sh;bin/release_brew.sh;bin/release_deb.sh;bin/release_docker.sh;bin/release_docs.sh;bin/release_git.sh;bin/release_pip.sh"
"6c288f10e57f69d9da2208cbf2235bc4fbabe393","fix README formatting for static site generator","e9490ccfeb42acb5ef1f132155b8b5eaee779001","False","README.md"
"4ae1a8beb126b3736493d4027c125bcf79824bb0","fix bolding","4f440f2f0fd2b83ed61a44fd40df411007415bd9","False","README.md"
"77827f7b5904d372ccdd53397f82bc7a18a14809","link to REST API info issue","64c091a317ba355826f609657eb908d3a305bfb7","False","README.md"
"5c7842ffb3e481e566c91a770a1d5cad61169c34","Fix dependency dict entries","732a4eed1b8c66f142edbf6547e1f6095bb294f4","False","archivebox/config.py"
"8272cfca4caf371d57135fa5cbf09d309b3d2655","Merge pull request #623 from thedanbob/fix-dep-dict

Fix dependency dict entries","732a4eed1b8c66f142edbf6547e1f6095bb294f4;5c7842ffb3e481e566c91a770a1d5cad61169c34","True","archivebox/config.py"
"b1a442967080ace9f845b6a0159285989bcb5547","Merge pull request #625 from ArchiveBox/jdcaballerov-patch-1-1

Update sonic.py","5f69198f387d1d00c97c69c41ba0387fad636759;14df0cbb7c8e948c46a69a398af4ec2e502dc7dd","True","archivebox/search/backends/sonic.py;README.md"
"50ff96920969e43e770219680988c1276c5b00d7","Merge pull request #612 from mAAdhaTTah/patch-1","96269a67520d0bfcbaef42370dc15bcd459b42fc;c5b7d9f2bf527c4ae42dc462c85f7974be868738","True",".github/workflows/docker.yml;.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug_report.md;.github/workflows/codeql-analysis.yml;.github/workflows/debian.yml;README.md;archivebox/config.py;archivebox/core/migrations/0007_archiveresult.py;archivebox/search/backends/sonic.py;bin/build_docker.sh;bin/build_docs.sh;bin/build_git.sh;bin/release.sh;bin/release_brew.sh;bin/release_deb.sh;bin/release_docker.sh;bin/release_docs.sh;bin/release_git.sh;bin/release_pip.sh"
"02bdb3bdeb615f39c4e336117bda8c0992fdf73a","fix DATABASE_NAME posixpath","50ff96920969e43e770219680988c1276c5b00d7","False","archivebox/cli/archivebox_schedule.py;archivebox/core/settings.py"
"a07ed3989e3bfd7cc4f4247669ea9addeaa594b7","fix import path","72e2c7b95da85759c9029ee99260866f2e62889d","False","archivebox/core/admin.py"
"ef7711ffa0f8c3a8db73811953160a49102bff04","fix cookies file arg is path","6c35b12fb9374be9740bf6062f75de3a1d0ced30","False",".github/workflows/pip.yml;archivebox/extractors/wget.py"
"9b26b11d95b67ab4aa365b831ce27eba05f48f47","Merge pull request #628 from thedanbob/fix-overwrite

fix: Refactor `should_save_extractor` methods to accept `overwrite` parameter","553c3ca2192e8ce3b42b018ba3bba10e13494748;5420903102981a49b97c90e61a2f6959fd49614b","True","archivebox/extractors/__init__.py;archivebox/extractors/archive_org.py;archivebox/extractors/dom.py;archivebox/extractors/favicon.py;archivebox/extractors/git.py;archivebox/extractors/headers.py;archivebox/extractors/media.py;archivebox/extractors/mercury.py;archivebox/extractors/pdf.py;archivebox/extractors/readability.py;archivebox/extractors/screenshot.py;archivebox/extractors/singlefile.py;archivebox/extractors/title.py;archivebox/extractors/wget.py"
"15c7fa2f31ed91717d8dcd85642b47176f3222b3","fix wiki anchor link capitalization","7e8d02a96951f59dd2d828e940cdf60ef9d4a383","False","README.md"
